id,name,rank,parent_id,size
79709,Neelidae,7,79708,103
79710,Dicyrtomidae,7,79705,1166
79711,Mackenziellidae,7,79705,1
79712,Odontellidae,7,730331,128
79713,Brachystomellidae,7,730331,144
79715,Oncopoduridae,7,730330,6
79716,Tomoceridae,7,730330,823
79717,Actaletidae,7,730330,4
79725,Eosentomidae,7,3696596,20
79726,Sinentomidae,7,3696596,3
79727,Protentomidae,7,3696596,4
79728,Acerentomidae,7,3696596,39
79735,Japygidae,7,29997,53
79785,Bothrioplanidae,7,3696598,2
79788,Prolecithophora,6,147100,60
79797,Plagiostomidae,7,79788,28
79803,Solenodontidae,7,9362,2
79807,Coniochaetaceae,7,292576,361
79895,Blastodiniales,6,2864,36
79896,Oodiniaceae,7,2910,3
79901,Mysidae,7,75399,237
80611,Melanogastraceae,7,68889,75
80628,Atheliaceae,7,452334,393
80634,Coniophoraceae,7,68889,47
80649,Hymenogastraceae,7,5338,820
80840,Burkholderiales,6,28216,23109
80864,Comamonadaceae,7,80840,5159
80887,Leucobryaceae,7,3219,154
80999,Homoscleromorpha,5,6040,200
81000,Homosclerophorida,6,80999,199
81001,Plakinidae,7,81000,144
81059,Steccherinaceae,7,5303,242
81064,Meruliaceae,7,5303,293
81078,Platygastridae,7,7399,6013
81093,Magnaporthaceae,7,639021,172
81361,Aulopidae,7,68510,17
81368,Lampridae,7,81386,7
81371,Lophotidae,7,81386,3
81374,Veliferidae,7,81386,2
81377,Percopsiformes,6,186623,17
81379,Percopsidae,7,81377,2
81382,Polymixiiformes,6,186623,20
81383,Polymixiidae,7,81382,16
81386,Lampriformes,6,186623,45
81387,Regalecidae,7,81386,3
81390,Synodontidae,7,68510,195
81393,Trachipteridae,7,81386,16
81529,Salpingoecidae,7,1924738,73
81541,Latrunculiidae,7,27925,47
81544,Leucettidae,7,45126,41
81601,Faucheaceae,7,29247,47
81641,Lotidae,7,8043,9
81697,Streblidae,7,7147,146
81707,Nycteribiidae,7,7147,132
81710,Hippoboscidae,7,7147,77
81835,Linyphiidae,7,6893,1316
81852,Enterococcaceae,7,186826,2982
81882,Formicariidae,7,9126,81
81887,Thamnophilidae,7,9126,242
81890,Cisticolidae,7,9126,116
81928,Eurylaimidae,7,9126,16
81953,Agamidae,7,8509,593
81957,Polychrotidae,7,8509,8
82115,Rhizobiaceae,7,356,9504
82139,Trigoniaceae,7,3646,11
82145,Balanopaceae,7,3646,7
82162,Phaeothamniophyceae,5,3696289,16
82163,Pleurochloridellales,6,82162,1
82164,Pleurochloridellaceae,7,82163,1
82562,Cochlicopidae,7,6527,4
82583,Apatelodidae,7,7088,135
82593,Geometridae,7,7088,11882
82613,Mimallonidae,7,7088,130
82738,Anthocoridae,7,7524,207
82764,Idoteidae,7,29979,56
82793,Chironemidae,7,1489940,6
82890,Aplodactylidae,7,1489940,5
82956,Austrobaileyales,6,3398,83
83136,Trombidiformes,6,6854,20410
83137,Sarcoptiformes,6,6854,16381
83144,Trombidiidae,7,83136,394
83156,Glycyphagidae,7,83137,55
83164,Avenzoariidae,7,83137,57
83166,Neobisiidae,7,51799,333
83214,Calostomataceae,7,68889,27
83221,Myrothamnaceae,7,232382,2
83226,Camaenidae,7,6527,1542
83324,Dendrogastridae,7,116170,12
83327,Heteralepadidae,7,3696396,14
83473,Baeomycetaceae,7,452221,15
83476,Icmadophilaceae,7,88639,40
83620,Gelsemiaceae,7,4055,4
83676,Nocardiopsidaceae,7,85012,1299
83763,Succinivibrionaceae,7,135624,60
83778,Kineosporiaceae,7,622452,198
83869,Margarodidae,7,7524,16
83881,Apogonidae,7,1489876,600
83910,Psoroptidae,7,83137,31
83972,Arthroleptidae,7,8342,168
83991,Xerobdellidae,7,2218736,7
83996,Salifidae,7,2218736,22
84059,Childiidae,7,31265,55
84065,Anaperidae,7,31265,10
84076,Karkinorhynchidae,7,27901,15
84083,Trigonostomidae,7,27901,46
84107,Coriobacteriaceae,7,84999,337
84151,Byrsophlebidae,7,27901,6
84211,Trachylomataceae,7,13798,3
84214,Prionodontaceae,7,13798,6
84220,Anomodontaceae,7,13798,16
84221,Cryphaeaceae,7,13798,20
84222,Leptodontaceae,7,13798,29
84224,Leskeaceae,7,13798,53
84283,Cavisomidae,7,3696614,13
84298,Bairdiidae,7,84318,12
84302,Cancrincolidae,7,41212,1
84305,Derocheilocarididae,7,116175,3
84308,Cyclopoida,6,72037,1027
84309,Platycopioida,6,72037,2
84310,Poecilostomatoida,6,72037,345
84311,Monstrilloida,6,72037,40
84312,Gelyelloida,6,72037,2
84313,Misophrioida,6,72037,11
84314,Mormonilloida,6,72037,3
84315,Cyclopidae,7,84308,617
84318,Podocopida,6,6670,1136
84322,Myodocopida,6,6670,251
84324,Philomedidae,7,84322,16
84332,Brachypoda,6,72040,10
84333,Hutchinsoniellidae,7,84332,3
84337,Diplostraca,6,6658,2008
84340,Rutidermatidae,7,84322,7
84343,Remipedia,5,6656,36
84344,Speleonectidae,7,116564,22
84348,Squillidae,7,75390,93
84391,Leptorhynchoididae,7,2705894,17
84394,Ploima,6,2816136,980
84395,Asplanchnidae,7,84394,22
84398,Endodontidae,7,6527,39
84403,Terebratulidae,7,7578,11
84414,Cristatellidae,7,3696380,1
84526,Heterophyidae,7,6193,243
84566,Sphingobacteriaceae,7,200666,2090
84619,Ammodytidae,7,1489926,31
84642,Aeromonadaceae,7,135624,3411
84649,Pseudothelphusidae,7,6683,125
84651,Palicidae,7,6683,5
84654,Pinnotheridae,7,6683,172
84660,Porcellanidae,7,6683,255
84663,Trapeziidae,7,6683,45
84683,Solenoceridae,7,6683,48
84967,Lankesterellidae,7,75739,23
84992,Acidimicrobiia,5,201174,256
84993,Acidimicrobiales,6,84992,223
84994,Acidimicrobiaceae,7,84993,62
84995,Rubrobacteria,5,201174,102
84996,Rubrobacterales,6,84995,41
84997,Rubrobacteraceae,7,84996,37
84998,Coriobacteriia,5,201174,777
84999,Coriobacteriales,6,84998,570
85001,Sphaerobacterales,6,189775,13
85002,Sphaerobacteraceae,7,85001,10
85004,Bifidobacteriales,6,1760,940
85006,Micrococcales,6,1760,25335
85007,Mycobacteriales,6,1760,11960
85008,Micromonosporales,6,1760,4404
85009,Propionibacteriales,6,1760,2397
85010,Pseudonocardiales,6,1760,2698
85011,Kitasatosporales,6,1760,31745
85012,Streptosporangiales,6,1760,3680
85013,Frankiales,6,1760,657
85014,Glycomycetales,6,1760,131
85015,Nocardioidaceae,7,85009,1604
85016,Cellulomonadaceae,7,85006,853
85017,Promicromonosporaceae,7,85006,749
85018,Dermatophilaceae,7,85006,40
85019,Brevibacteriaceae,7,85006,783
85020,Dermabacteraceae,7,85006,530
85021,Intrasporangiaceae,7,85006,753
85022,Jonesiaceae,7,85006,34
85023,Microbacteriaceae,7,85006,10931
85025,Nocardiaceae,7,85007,4784
85026,Gordoniaceae,7,85007,651
85028,Tsukamurellaceae,7,85007,104
85029,Dietziaceae,7,85007,438
85030,Geodermatophilaceae,7,1643682,482
85031,Nakamurellaceae,7,1643684,48
85032,Acidothermaceae,7,1643683,6
85033,Sporichthyaceae,7,2495578,19
85034,Glycomycetaceae,7,85014,131
85067,Malaconotidae,7,9126,36
85103,Burhinidae,7,8906,8
85159,Picramniaceae,7,629768,43
85170,Berberidopsidaceae,7,403664,5
85174,Francoaceae,7,41943,32
85233,Oncothecaceae,7,2986937,2
85243,Tofieldiaceae,7,16360,22
85275,Stachyuraceae,7,232392,11
85278,Staphyleaceae,7,232392,26
85300,Heterosquillidae,7,75390,2
85301,Nannosquillidae,7,75390,25
85302,Hemisquillidae,7,75390,3
85303,Protosquillidae,7,75390,18
85304,Takuidae,7,75390,4
85451,Lembophyllaceae,7,13798,39
85460,Arthracanthida,6,65574,45
85463,Acanthometridae,7,85460,11
85509,Nicoletiidae,7,30264,128
85510,Lepidotrichidae,7,30264,2
85511,Maindroniidae,7,30264,44
85513,Meinertellidae,7,29994,15
85554,Rousseaceae,7,4209,9
85671,Lumbriculida,6,42113,288
85676,Kentrophoridae,7,37864,29
85705,Ancyromonadidae,7,2686027,16
85711,Glomeridae,7,62004,69
85713,Huaceae,7,71243,4
85771,Agelasidae,7,85807,178
85773,Argidae,7,7399,369
85774,Blasticotomidae,7,7399,10
85775,Cimbicidae,7,7399,184
85793,Dictyonellidae,7,1779154,70
85807,Agelasida,6,6042,186
85808,Astroscleridae,7,85807,6
85821,Haematomyzidae,7,1930602,2
85823,Blattodea,6,50557,4859
85826,Nocticolidae,7,85823,80
85901,Opisthonectidae,7,1974272,9
85904,Vorticellidae,7,1974272,133
85915,Pleomassariaceae,7,92860,23
86008,Pleurobrachiidae,7,50341,23
86011,Leucosolenida,6,27929,172
86014,Mycalidae,7,27925,80
86058,Coronatae,6,6142,57
86118,Pseudostomidae,7,79788,21
86197,Eleotridae,7,1489878,291
86200,Rhyacichthyidae,7,1489878,3
86202,Kraemeriidae,7,1489878,3
86214,Xenisthmidae,7,1489878,7
86347,Aegiretidae,7,70849,5
86359,Gymnuridae,7,117851,35
86367,Potamotrygonidae,7,117851,195
86513,Helioporidae,7,3028851,94
86516,Taiaroidae,7,3028843,1
86519,Clavulariidae,7,3028843,58
86525,Tubiporidae,7,3028843,9
86528,Coelogorgiidae,7,3028843,1
86535,Nidaliidae,7,3028843,47
86538,Xeniidae,7,3028843,236
86541,Briareidae,7,3028851,15
86552,Melithaeidae,7,3028843,110
86559,Ellisellidae,7,3028851,124
86562,Ifalukellidae,7,3028851,7
86569,Anthoptilidae,7,3028851,13
86573,Protoptilidae,7,3028851,12
86576,Umbellulidae,7,3028851,26
86579,Pennatulidae,7,3028851,46
86580,Virgulariidae,7,3028851,39
86589,Actinostolidae,7,6103,66
86592,Haloclavidae,7,6103,23
86595,Zoanthidae,7,44927,93
86598,Discosomidae,7,44295,78
86613,Ptychodactiidae,7,6103,1
86616,Dendrobrachiidae,7,3028851,5
86619,Sertulariidae,7,500008,135
86649,Rhabdomonadales,6,3035,28
86650,Euglenales,6,3035,330
86652,Eutreptiales,6,3035,19
86653,Heteronematales,6,3035,42
86673,Urotrygonidae,7,117851,13
86847,Echiniscidae,7,710186,249
86882,Tilopteridales,6,2870,12
86883,Tilopteridaceae,7,86882,3
87098,Serrivomeridae,7,7933,15
87155,Hormosiraceae,7,3009,1
87166,Rhinonyssidae,7,34634,41
87265,Umbilicariaceae,7,452227,108
87837,Hyponectriaceae,7,3402561,39
88013,Temoridae,7,6833,58
88021,Phascolionidae,7,792580,10
88022,Blaniulidae,7,41448,7
88067,Mrazekiidae,7,3696302,9
88165,Ochromonadaceae,7,98652,26
88311,Phoxichilidiidae,7,373319,63
88314,Iuridae,7,6855,12
88317,Superstitionidae,7,6855,2
88320,Hypochilidae,7,6893,38
88321,Gradungulidae,7,6893,14
88322,Austrochilidae,7,6893,8
88327,Dipluridae,7,6893,8
88328,Atypidae,7,6893,41
88329,Ctenizidae,7,6893,255
88334,Heptathelidae,7,6893,50
88344,Palpigradi,6,6854,73
88345,Ricinoididae,7,58139,191
88404,Methanocorpusculaceae,7,2191,35
88547,Syndiniales,6,2864,191
88548,Amoebophryaceae,7,88547,94
88550,Syndiniaceae,7,88547,68
88553,Duboscquellidae,7,88547,3
88558,Bryophryidae,7,88559,4
88559,Bryophryida,6,5977,5
88560,Cyrtolophosidida,6,5977,37
88561,Woodruffiidae,7,88560,5
88564,Grossglockneriidae,7,463049,4
88565,Cyrtolophosididae,7,88560,17
88566,Colpodida,6,5977,54
88567,Bursariomorphida,6,5977,10
88571,Bryometopida,6,5977,16
88572,Bryometopidae,7,88571,7
88634,Gyalectaceae,7,38074,35
88639,Pertusariales,6,147547,511
88640,Rhizocarpaceae,7,1500427,105
88646,Teloschistaceae,7,107465,1069
88651,Alepisauridae,7,68510,7
88654,Anoplogasteridae,7,2558152,2
88658,Barbourisiidae,7,8277,1
88661,Berycidae,7,8277,17
88666,Cetomimidae,7,8277,53
88673,Monocentridae,7,2558152,10
88680,Diretmidae,7,2558152,6
88694,Hemiramphidae,7,76071,80
88699,Neoscopelidae,7,68514,9
88706,Melamphaidae,7,8277,56
88709,Rondeletiidae,7,8277,4
88740,Megalosporaceae,7,107465,19
88746,Acarosporaceae,7,157821,343
88749,Hymeneliaceae,7,1518856,10
88854,Atherospermataceae,7,3432,16
88861,Gymnophthalmidae,7,8509,306
88918,Trimeniaceae,7,82956,3
88946,Bdellonemertea,6,6225,5
89368,Heterotardigrada,5,42241,389
89373,Cytophagaceae,7,768507,477
89374,Saprospiraceae,7,1936988,70
89377,Crenotrichaceae,7,135618,6
89829,Leptophlebiidae,7,30073,1170
89954,Suessiales,6,2864,1928
89955,Suessiaceae,7,89954,28
89975,Mecistocephalidae,7,60154,55
90001,Helminthoglyptidae,7,6527,145
90142,Ferroplasmaceae,7,2301,21
90256,Saksenaeaceae,7,4827,10
90280,Entodontaceae,7,13798,32
90285,Echinodiaceae,7,13798,4
90290,Stereophyllaceae,7,13798,8
90627,Gallionellaceae,7,32003,102
90883,Cystofilobasidiales,6,155616,199
90886,Filobasidiales,6,155616,205
90943,Mycenastraceae,7,5338,3
90951,Phallaceae,7,68804,148
90964,Staphylococcaceae,7,1385,4883
91050,Durvillaeaceae,7,3009,8
91055,Seirococcaceae,7,3009,5
91061,Bacilli,5,1239,66737
91229,Vertiginidae,7,6527,153
91336,Ascidae,7,34634,925
91337,Ologamasidae,7,34634,125
91340,Opilioacarida,6,6854,9
91341,Opilioacaridae,7,91340,9
91347,Enterobacterales,6,1236,31305
91377,Aspidosiphonidae,7,216204,38
91455,Flabellidae,7,6125,65
91561,Artiodactyla,6,40674,667
91562,Branchipodidae,7,6659,53
91567,Chirocephalidae,7,6659,38
91592,Thamnocephalidae,7,6659,50
91768,Lybiidae,7,9219,39
91771,Megalaimidae,7,9219,22
91801,Anamylopsoraceae,7,452221,7
91811,Ceratophyllales,6,3398,8
91812,Acorales,6,3398,9
91816,Lanariaceae,7,73496,1
91817,Xeronemataceae,7,73496,2
91818,Ripogonaceae,7,4667,10
91825,Cytinaceae,7,41938,10
91826,Mitrastemonaceae,7,41945,3
91829,Altingiaceae,7,41946,18
91830,Iteaceae,7,41946,17
91831,Penthoraceae,7,41946,2
91833,Tetracarpaeaceae,7,41946,1
91839,Setchellanthaceae,7,3699,1
91840,Tovariaceae,7,3699,1
91841,Pentadiplandraceae,7,3699,1
91842,Koeberliniaceae,7,3699,1
91850,Biebersteiniaceae,7,41937,4
91851,Nitrariaceae,7,41937,18
91852,Muntingiaceae,7,41938,2
91876,Sarcobataceae,7,3524,1
91883,Aquifoliales,6,3398,356
91889,Garryales,6,3398,21
91894,Plocospermataceae,7,4143,1
91895,Vahliaceae,7,1977401,4
91896,Orobanchaceae,7,4143,1427
91897,Schlegeliaceae,7,4143,8
91900,Roridulaceae,7,41945,3
91901,Tetrameristaceae,7,41945,6
91902,Montiniaceae,7,4069,5
91989,Bolidophyceae,5,3696289,33
92070,Johnstonianidae,7,83136,210
92089,Calyptostomatidae,7,83136,70
92103,Erythraeidae,7,83136,1979
92169,Talitridae,7,6821,332
92196,Multicalycidae,7,3696344,2
92213,Diplozoidae,7,2486291,58
92218,Hexostomatidae,7,2486290,3
92223,Octomacridae,7,2486291,6
92227,Heteraxinidae,7,2486291,10
92236,Hexabothriidae,7,2486290,17
92248,Anystidae,7,83136,3584
92250,Smarididae,7,83136,28
92251,Trombiculidae,7,83136,141
92421,Tiphiidae,7,7399,130
92425,Chalcididae,7,7399,547
92431,Rhopalosomatidae,7,7399,21
92434,Leucospidae,7,7399,14
92557,Empididae,7,7147,4156
92558,Dolichopodidae,7,7147,9845
92609,Rhagionidae,7,7147,470
92610,Pelecorhynchidae,7,7147,14
92611,Athericidae,7,7147,24
92612,Xylomyidae,7,7147,66
92613,Xylophagidae,7,7147,70
92614,Pantophthalmidae,7,7147,5
92615,Nemestrinidae,7,7147,91
92616,Acroceridae,7,7147,144
92684,Monorchiidae,7,27871,87
92690,Bostrichidae,7,7041,87
92712,Simkaniaceae,7,1963360,19
92713,Parachlamydiaceae,7,1963360,53
92714,Waddliaceae,7,1963360,7
92860,Pleosporales,6,147541,13038
92979,Leptomitales,6,3456997,19
93039,Neoteuthidae,7,34542,3
93044,Lycoteuthidae,7,34542,3
93133,Mycosphaerellaceae,7,2726947,2696
93225,Monticelliidae,7,53684,68
93689,Psechridae,7,6893,51
93700,Pisauridae,7,6893,56
93704,Oxyopidae,7,6893,103
93707,Deinopidae,7,6893,216
93708,Uloboridae,7,6893,69
93808,Calosphaeriales,6,147550,45
93809,Calosphaeriaceae,7,93808,28
93843,Treubiaceae,7,186787,10
93876,Philopotamidae,7,30263,639
93884,Psychidae,7,7088,587
93909,Ecnomiosidae,7,7578,2
93912,Dallinidae,7,7578,5
94010,Filistatidae,7,6893,98
94016,Thomisidae,7,6893,729
94017,Salticidae,7,6893,2129
94027,Metidae,7,41212,2
94233,Mastacembelidae,7,43697,119
94243,Stromateidae,7,1489894,48
94304,Chirocentridae,7,32446,11
94316,Hanguanaceae,7,4739,32
94394,Sciadopityaceae,7,1446379,1
94418,Trogonophidae,7,8509,6
94496,Daltoniaceae,7,65545,102
94509,Fabroniaceae,7,13798,12
94525,Bodotriidae,7,27412,27
94533,Lepyrodontaceae,7,13798,12
94543,Meteoriaceae,7,13798,67
94550,Myuriaceae,7,13798,23
94562,Phyllodrepaniaceae,7,3226,3
94565,Phyllogoniaceae,7,13798,4
94566,Nannastacidae,7,27412,22
94579,Ptychomniaceae,7,404314,35
94584,Rutenbergiaceae,7,13798,3
94587,Pseudocumatidae,7,27412,5
94598,Theliaceae,7,13798,3
94666,Clevelandellida,6,658449,48
94667,Clevelandellidae,7,94666,28
94668,Nyctotheridae,7,94666,18
94669,Sicuophoridae,7,94666,1
94670,Plagiotomida,6,33829,3
94695,Methanosarcinales,6,224756,493
94701,Opalinidae,7,42740,23
94777,Phengodidae,7,7041,85
94789,Adamystidae,7,83136,3
94797,Halacaridae,7,83136,153
94804,Caeculidae,7,83136,12
94809,Hydrodromidae,7,83136,86
94812,Pterygosomatidae,7,83136,19
94816,Teneriffiidae,7,83136,3
94820,Eriorhynchidae,7,83136,1
94823,Rhagidiidae,7,83136,487
94829,Bdellidae,7,83136,644
94917,Aphredoderidae,7,81377,2
94922,Dactylopteridae,7,129912,13
94929,Ophidiiformes,6,186623,418
94930,Ophidiidae,7,94929,219
94935,Belonidae,7,76071,73
94957,Noctilionidae,7,9397,4
94959,Mystacinidae,7,9397,1
95041,Apsilocephalidae,7,7147,7
95227,Vannellidae,7,3696652,156
95274,Pamphiliidae,7,7399,183
95343,Cephalothecaceae,7,3036495,99
95677,Veliidae,7,7524,242
95681,Hermatobatidae,7,7524,5
95683,Hydrometridae,7,7524,23
95686,Mesoveliidae,7,7524,41
95770,Hymenophytaceae,7,402723,3
95774,Schistochilaceae,7,3199,63
95818,Candidatus Saccharimonadota,4,3696272,276
96235,Atyidae,7,6683,577
96444,Lecanidae,7,84394,55
96475,Mesostigmatophyceae,5,35493,7
96674,Aspidoderidae,7,6236,20
96776,Trachichthyidae,7,2558152,43
96792,Chromulinales,6,2825,353
96816,Actaeciidae,7,29979,5
96822,Sphaeromatidae,7,29979,384
96825,Philosciidae,7,29979,504
96830,Anthuridae,7,29979,26
96833,Cylisticidae,7,29979,1
96838,Cirolanidae,7,29979,104
96846,Tylidae,7,29979,31
96849,Janiridae,7,29979,38
96854,Ligiidae,7,29979,549
96859,Oniscidae,7,29979,6
96864,Platyarthridae,7,29979,7
96867,Porcellionidae,7,29979,58
96871,Scleropactidae,7,29979,2
96925,Hyriidae,7,47521,60
97151,Notheiaceae,7,3009,1
97158,Latridae,7,1489940,5
97224,Cymbellales,6,33849,273
97225,Gomphonemataceae,7,97224,77
97237,Calloporidae,7,10207,57
97240,Cellariidae,7,10207,15
97243,Lepraliellidae,7,10207,27
97246,Hippothoidae,7,10207,26
97247,Celleporidae,7,10207,28
97250,Cribrilinidae,7,10207,15
97254,Cupuladriidae,7,10207,12
97257,Electridae,7,10207,43
97260,Farrellidae,7,51985,1
97263,Alcyonidiidae,7,51985,26
97264,Stenolaemata,5,10205,63
97265,Cyclostomatida,6,97264,55
97266,Crisiidae,7,97265,16
97269,Flustrellidridae,7,51985,5
97272,Microporellidae,7,10207,68
97275,Phidoloporidae,7,10207,52
97280,Bitectiporidae,7,10207,22
97283,Schizoporellidae,7,10207,22
97286,Candidae,7,10207,40
97289,Sundanellidae,7,51985,2
97292,Thalamoporellidae,7,10207,11
97340,Pyrsonymphidae,7,66288,73
97343,Oxymonadidae,7,66288,47
98040,Hexactinosida,6,60882,4
98041,Farreidae,7,1521034,17
98046,Chrysoamoebidaceae,7,96792,5
98056,Chrysosphaerales,6,2825,3
98081,Crangonidae,7,6683,77
98089,Hippolytidae,7,6683,397
98094,Nematocarcinidae,7,6683,49
98097,Pasiphaeidae,7,6683,54
98452,Bryoxiphiaceae,7,404270,4
98455,Archidiaceae,7,114661,7
98649,Hibberdiaceae,7,33654,6
98650,Chrysocapsaceae,7,96792,10
98651,Chromulinaceae,7,96792,238
98652,Ochromonadales,6,33859,32
98653,Chrysosphaeraceae,7,98056,3
98654,Chrysosaccaceae,7,3568727,4
98655,Hydruraceae,7,420604,6
98656,Phaeoplacaceae,7,96792,1
98821,Centracanthidae,7,1489931,10
98850,Vesiculariidae,7,51985,40
98851,Plagioeciidae,7,97265,4
98867,Ecdeiocoleaceae,7,38820,5
98924,Balitoridae,7,7952,89
98953,Heliozelidae,7,7088,205
98958,Incurvariidae,7,7088,25
98966,Gracillariidae,7,7088,2633
98973,Palaephatidae,7,7088,22
98982,Opostegidae,7,7088,55
99213,Parasitidae,7,34634,2079
99217,Otopheidomenidae,7,34634,2
99224,Macrochelidae,7,34634,157
99230,Spinturnicidae,7,34634,35
99235,Veigaiidae,7,34634,172
99401,Amphilinidae,7,108232,4
99599,Petromuridae,7,9989,1
99676,Annulatascaceae,7,1809280,38
99677,Lecithodendriidae,7,27871,99
99686,Pleurogenidae,7,27871,27
99693,Microphallidae,7,27871,120
99707,Prosthogonimidae,7,27871,7
99718,Telorchiidae,7,27871,20
99725,Brachycoeliidae,7,27871,16
99737,Echinostomatidae,7,27871,285
99740,Pachytrematidae,7,6193,1
99913,Cladotrichidae,7,33832,2
99916,Amphisiellidae,7,33832,39
100025,Hysteriaceae,7,191554,110
100121,Pyrenulales,6,147545,97
100127,Euplotidae,7,33831,132
100128,Gastrocirrhidae,7,33831,8
100129,Uronychiidae,7,33831,33
100871,Rhipidiales,6,3418804,9
100872,Rhipidiaceae,7,100871,4
100891,Oplophoridae,7,6683,69
100971,Euscorpiidae,7,6855,149
100977,Chactidae,7,6855,14
100979,Chaerilidae,7,6855,13
100982,Bothriuridae,7,6855,84
101087,Chaetocladiaceae,7,4827,4
101094,Choanephoraceae,7,4827,15
101160,Phalangiidae,7,43271,116
101663,Anomaluridae,7,9989,14
101720,Platystictidae,7,6961,77
102263,Shinisauridae,7,8509,1
102289,Anomiidae,7,106218,21
102300,Limoida,6,6544,50
102301,Limidae,7,102300,49
102312,Pteriidae,7,44598,42
102332,Plicatulidae,7,106218,5
102395,Sareptidae,7,856330,6
102398,Spondylidae,7,106218,24
102402,Poromyidae,7,3696305,6
102634,Malleidae,7,44598,11
102658,Opisthoteuthidae,7,6638,28
102881,Tremoctopodidae,7,6638,4
103376,Stereaceae,7,452342,225
103388,Podoscyphaceae,7,5303,59
103393,Peniophoraceae,7,452342,180
103450,Tuzetiidae,7,3696302,2
103457,Dubosqiidae,7,3696302,8
103828,Thelaziidae,7,6236,25
103886,Chaetosphaeriaceae,7,261460,620
103887,Bionectriaceae,7,5125,1610
104084,Holomastigotoididae,7,285693,47
104123,Serolidae,7,29979,24
104128,Chaetiliidae,7,29979,5
104134,Plakarthriidae,7,29979,2
104174,Oscillochloridaceae,7,32064,20
104350,Crepidotaceae,7,5338,305
104366,Pleurotaceae,7,5338,341
104424,Epicopeiidae,7,7088,41
104425,Drepanidae,7,7088,188
104701,Amphinomidae,7,65495,82
104716,Fauveliopsidae,7,6373,17
104719,Lumbrineridae,7,65495,208
104728,Sigalionidae,7,6348,126
104731,Myzostomida,6,3696692,113
104737,Eunicidae,7,65495,219
104750,Pectinariidae,7,6373,34
104773,Siparunaceae,7,3432,29
104779,Adinetida,6,2816136,91
104780,Adinetidae,7,104779,90
104783,Philodinida,6,2816136,252
104784,Habrotrochidae,7,104783,49
104789,Flosculariidae,7,2517309,43
104917,Nematoplanidae,7,39226,7
104957,Monotoplanidae,7,39226,3
105415,Pseudochordaceae,7,2886,2
105417,Sporochnaceae,7,142645,28
105647,Schizasteridae,7,41317,22
105648,Pedinoida,6,7625,18
105649,Pedinidae,7,105648,13
105691,Nemesiidae,7,6893,160
105864,Brisingida,6,7588,94
105865,Brisingidae,7,105864,38
105868,Heliasteridae,7,7599,4
105871,Pterasteridae,7,7591,21
105874,Labidiasteridae,7,7599,7
105882,Gorgonocephalidae,7,55618,67
105989,Platygloeales,6,162484,16
105990,Platygloeaceae,7,105989,11
106121,Comatulidae,7,7581,72
106218,Pectinida,6,6544,250
106263,Apiosporaceae,7,3402561,750
106328,Coleosporiaceae,7,5258,152
106394,Orchitophryidae,7,198613,18
106496,Sesiidae,7,7088,357
106737,Goniasteridae,7,41166,74
106738,Amphiuridae,7,2783457,132
106817,Plagusiidae,7,6683,20
107393,Didemnidae,7,32436,159
107396,Synoicidae,7,32436,1
107434,Haematommataceae,7,5197,12
107460,Amaurobiidae,7,6893,116
107465,Teloschistales,6,147547,1120
107573,Endomycetaceae,7,3696699,6
107734,Euryleptidae,7,6163,36
107755,Eulophidae,7,7399,6340
107764,Acropomatidae,7,3051910,29
107773,Amphizoidae,7,7041,3
107778,Gyrinidae,7,7041,294
107808,Gomphidae,7,6961,534
107810,Petaluridae,7,6961,11
107811,Cordulegastridae,7,6961,71
107812,Macromiidae,7,6961,46
107851,Haliplidae,7,7041,85
107878,Hygrobiidae,7,7041,10
108000,Scaphandridae,7,69554,46
108099,Panopeidae,7,6683,60
108232,Amphilinidea,6,6199,5
108233,Schizochoeridae,7,108232,1
108234,Gyrocotylidae,7,126329,12
108235,Spathebothriidea,6,6199,4
108236,Spathebothriidae,7,108235,1
108240,Caryophyllidea,6,6199,141
108241,Caryophyllaeidae,7,108240,76
108244,Haplobothriidea,6,6199,1
108248,Haplobothriidae,7,108244,1
108251,Tentaculariidae,7,56692,30
108254,Hepatoxylidae,7,56692,4
108257,Diphyllidea,6,6199,45
